,날짜,언론사,기사제목,링크
0, 2022.01.14 10:47,머니투데이,"6년만에 배터리 탈착되는 삼성 스마트폰 출시, '키즈폰·러기드폰'으로",https://finance.naver.com/item/news_read.naver?article_id=0004696187&office_id=008&code=005930&page=19&sm=
1, 2022.01.14 10:26,한국경제,"""삼성, 해외서 일냈다""…인기 폭발한 '119만원 가전' 뭐길래 [영상...",https://finance.naver.com/item/news_read.naver?article_id=0004652899&office_id=015&code=005930&page=19&sm=
2, 2022.01.14 10:08,아시아경제,"삼성 ‘더 프리스타일’, 글로벌 MZ에 통했다…완판 행렬",https://finance.naver.com/item/news_read.naver?article_id=0005030536&office_id=277&code=005930&page=19&sm=
3, 2022.01.14 08:52,매일경제,"""해외서 더 난리났다""…119만원짜리 삼성 스크린 3600대 조기 완...",https://finance.naver.com/item/news_read.naver?article_id=0004908859&office_id=009&code=005930&page=19&sm=
4, 2022.01.14 09:45,이코노미스트,"삼성전자·SK하이닉스 하락, LG이노텍 6%대↑ [개장시황]",https://finance.naver.com/item/news_read.naver?article_id=0000021426&office_id=243&code=005930&page=19&sm=
5, 2022.01.14 09:30,한국경제,'내구성 끝판왕' 삼성 러기드폰 국내 첫 출격…키즈폰으로도 출시,https://finance.naver.com/item/news_read.naver?article_id=0004652863&office_id=015&code=005930&page=19&sm=
6, 2022.01.14 09:09,파이낸셜뉴스,"삼성, 20만원대 LTE폰 출시..‘갤럭시 엑스커버5’",https://finance.naver.com/item/news_read.naver?article_id=0004772183&office_id=014&code=005930&page=19&sm=
7, 2022.01.14 09:00,아시아경제,"“강력한 내구성” 삼성, '갤럭시 엑스커버5' 출시… 27만5000원",https://finance.naver.com/item/news_read.naver?article_id=0005030452&office_id=277&code=005930&page=19&sm=
8, 2022.01.14 09:01,이데일리,"(영상)삼성전자, 20만원대 LTE폰 ‘갤럭시 X커버5’ 출시",https://finance.naver.com/item/news_read.naver?article_id=0005126794&office_id=018&code=005930&page=19&sm=
9, 2022.01.14 08:19,머니투데이,"""갤S22 가격 12만원 오를 수도""..반도체 부족에 고민깊은 삼성",https://finance.naver.com/item/news_read.naver?article_id=0004696098&office_id=008&code=005930&page=19&sm=
10, 2022.01.14 08:04,이데일리,"""코스피 전략 종목은 삼성전자…이유는""",https://finance.naver.com/item/news_read.naver?article_id=0005126735&office_id=018&code=005930&page=19&sm=
11, 2022.01.14 07:52,파이낸셜뉴스,"'폴더블킹' 삼성, 폴더블폰 이어 노트북도 접나…특허 승인 완료[1일I...",https://finance.naver.com/item/news_read.naver?article_id=0004772117&office_id=014&code=005930&page=19&sm=
12, 2022.01.13 21:05,이데일리,"(영상)삼성·LG, ‘신개념 스크린’ 경쟁..완판 행진 불렀다",https://finance.naver.com/item/news_read.naver?article_id=0005126644&office_id=018&code=005930&page=19&sm=
