,날짜,언론사,기사제목,링크
0, 2022.01.13 17:31,매일경제,"메모리서 저장·연산 동시에…삼성, AI반도체'성큼'",https://finance.naver.com/item/news_read.naver?article_id=0004908698&office_id=009&code=005930&page=21&sm=
1, 2022.01.13 17:11,한국경제,'CPU 없는 컴퓨터' 준비하는 삼성전자,https://finance.naver.com/item/news_read.naver?article_id=0004652567&office_id=015&code=005930&page=21&sm=
2, 2022.01.13 10:38,파이낸셜뉴스,"삼성, '메모리+비메모리' 합친 꿈의 반도체로 세상 바꾼다",https://finance.naver.com/item/news_read.naver?article_id=0004771546&office_id=014&code=005930&page=21&sm=
3, 2022.01.13 09:34,머니투데이,"'뇌 모방 반도체' 마지막 퍼즐, 삼성이 맞췄다…M램 기술 첫 구현",https://finance.naver.com/item/news_read.naver?article_id=0004695638&office_id=008&code=005930&page=21&sm=
4, 2022.01.13 14:47,머니투데이,"삼성 라이프스타일TV 신제품, '시청 안정성' 글로벌 인증",https://finance.naver.com/item/news_read.naver?article_id=0004695835&office_id=008&code=005930&page=21&sm=
5, 2022.01.13 13:39,파이낸셜뉴스,"삼성 TV, 시청 안전성·색상 정확도 글로벌 인증",https://finance.naver.com/item/news_read.naver?article_id=0004771716&office_id=014&code=005930&page=21&sm=
6, 2022.01.13 13:21,헤럴드경제,삼성 라이프스타일TV ‘시청 안정성’ 인증,https://finance.naver.com/item/news_read.naver?article_id=0001937275&office_id=016&code=005930&page=21&sm=
7, 2022.01.13 09:56,헤럴드경제,"삼성전자 라이프스타일TV 신제품, ‘시청 안정성’ 인증 받아",https://finance.naver.com/item/news_read.naver?article_id=0001936997&office_id=016&code=005930&page=21&sm=
8, 2022.01.13 08:43,아시아경제,"2022년형 삼성TV, 글로벌 인증기관서 우수성 인정",https://finance.naver.com/item/news_read.naver?article_id=0005029818&office_id=277&code=005930&page=21&sm=
9, 2022.01.13 14:44,매일경제,기관이 돌아왔다…삼전·SK이노 '사자' 현산·SK바사 '팔자',https://finance.naver.com/item/news_read.naver?article_id=0004908495&office_id=009&code=005930&page=21&sm=
10, 2022.01.13 14:43,서울경제,"[특징주] 퍼스텍, 삼성전자 M&A 기대감에 급등",https://finance.naver.com/item/news_read.naver?article_id=0004007740&office_id=011&code=005930&page=21&sm=
11, 2022.01.13 10:33,한국경제,"삼성전자 러브콜 받나…퍼스텍, 인수 기대감에 14%대↑",https://finance.naver.com/item/news_read.naver?article_id=0004652372&office_id=015&code=005930&page=21&sm=
12, 2022.01.13 14:33,머니투데이,"""물타다 대주주 되겠네""…삼전 이어 카카오·네이버 줍는 개미들",https://finance.naver.com/item/news_read.naver?article_id=0004695826&office_id=008&code=005930&page=21&sm=
13, 2022.01.13 14:28,아시아경제,삼성 CEO 기부 행렬…아너스 클럽 속속 가입,https://finance.naver.com/item/news_read.naver?article_id=0005030152&office_id=277&code=005930&page=21&sm=
14, 2022.01.13 13:26,이코노미스트,"삼성전자, 또 '세계최초'...인간 뇌 닮은 인-메모리 컴퓨팅 개발",https://finance.naver.com/item/news_read.naver?article_id=0000021389&office_id=243&code=005930&page=21&sm=
15, 2022.01.13 12:38,아시아경제,"삼성 연구진, 두뇌 닮은 최첨단 칩 기술 개발…네이처 게재(종합)",https://finance.naver.com/item/news_read.naver?article_id=0005030091&office_id=277&code=005930&page=21&sm=
16, 2022.01.13 10:05,이데일리,"'뇌 닮은 반도체' 기술 지평 넓혔다…삼성, 세계 첫 'MRAM' 기...",https://finance.naver.com/item/news_read.naver?article_id=0005126089&office_id=018&code=005930&page=21&sm=
17, 2022.01.13 09:31,헤럴드경제,“피튀기는 AI 반도체 선점 전쟁”…삼성이 세계 최초 구현한 ‘이것’...,https://finance.naver.com/item/news_read.naver?article_id=0001936961&office_id=016&code=005930&page=21&sm=
18, 2022.01.13 08:28,아시아경제,"삼성 연구진, 두뇌 닮은 최첨단 칩 기술 세계 최초 구현…네이처 게재",https://finance.naver.com/item/news_read.naver?article_id=0005029808&office_id=277&code=005930&page=21&sm=
19, 2022.01.13 07:44,서울경제,"삼성전자, 또 일냈다···인간 뇌 닮은 '인-메모리 컴퓨팅' 세계 첫...",https://finance.naver.com/item/news_read.naver?article_id=0004007466&office_id=011&code=005930&page=21&sm=
20, 2022.01.13 12:00,아시아경제,K-디지털플랫폼 15개소 신규선정…SKT·삼성重·포스코·성균관대 등,https://finance.naver.com/item/news_read.naver?article_id=0005030061&office_id=277&code=005930&page=21&sm=
21, 2022.01.13 11:55,파이낸셜뉴스,삼성 못뚫은 中 애국소비…애플은 화웨이 제재에도 승승장구,https://finance.naver.com/item/news_read.naver?article_id=0004771630&office_id=014&code=005930&page=21&sm=
22, 2022.01.13 11:37,아시아경제,삼성TV·현대車 가격까지 통제한다는 文정부,https://finance.naver.com/item/news_read.naver?article_id=0005030045&office_id=277&code=005930&page=21&sm=
