,날짜,언론사,기사제목,링크
0, 2022.01.10 06:00,머니투데이,퇴직임원까지 무차별 소송…삼성은 어쩌다 특허괴물의 먹잇감이 됐나,https://finance.naver.com/item/news_read.naver?article_id=0004693877&office_id=008&code=005930&page=36&sm=
1, 2022.01.10 05:00,머니투데이,"""경비대장이 해적된 셈""…삼성에 칼 겨눈 '특허괴물', 前임원이었다",https://finance.naver.com/item/news_read.naver?article_id=0004693865&office_id=008&code=005930&page=36&sm=
2, 2022.01.09 19:01,아시아경제,"前 삼성 특허총괄 임원, '친정' 삼성 상대로 특허 소송 제기",https://finance.naver.com/item/news_read.naver?article_id=0005027895&office_id=277&code=005930&page=36&sm=
3, 2022.01.09 18:47,이데일리,삼성 前 특허담당 임원…퇴사 1년 만에 특허소송,https://finance.naver.com/item/news_read.naver?article_id=0005123322&office_id=018&code=005930&page=36&sm=
4, 2022.01.09 18:18,파이낸셜뉴스,"삼성 ‘특허 방어’ 담당했던 임원, 美 ‘특허 괴물’ 대리인 됐다",https://finance.naver.com/item/news_read.naver?article_id=0004769060&office_id=014&code=005930&page=36&sm=
5, 2022.01.09 18:05,한국경제,"'애플 소송' 주도한 前 특허수장, 퇴직 1년 만에 삼성 공격",https://finance.naver.com/item/news_read.naver?article_id=0004650803&office_id=015&code=005930&page=36&sm=
6, 2022.01.09 18:05,서울경제,삼성 前 특허 수장···'친정' 삼성 상대로 특허소송 냈다,https://finance.naver.com/item/news_read.naver?article_id=0004005924&office_id=011&code=005930&page=36&sm=
7, 2022.01.09 17:58,매일경제,"삼성 퇴직 IP센터장, 친정 상대로 특허소송",https://finance.naver.com/item/news_read.naver?article_id=0004906446&office_id=009&code=005930&page=36&sm=
8, 2022.01.09 17:45,한국경제,'특허 괴물' 된 삼성 前임원,https://finance.naver.com/item/news_read.naver?article_id=0004650760&office_id=015&code=005930&page=36&sm=
9, 2022.01.09 18:46,서울경제,가전 기술력 뽐낸 삼성·LG···혁신상·어워드 싹쓸이 [CES2022],https://finance.naver.com/item/news_read.naver?article_id=0004005936&office_id=011&code=005930&page=36&sm=
10, 2022.01.09 18:18,파이낸셜뉴스,"삼성 108개, LG 90개… CES 어워드 싹쓸이 [CES 2022...",https://finance.naver.com/item/news_read.naver?article_id=0004769061&office_id=014&code=005930&page=36&sm=
11, 2022.01.09 18:03,한국경제,"CES 상복 터진 삼성·LG, 혁신상 등 어워드 휩쓸어",https://finance.naver.com/item/news_read.naver?article_id=0004650798&office_id=015&code=005930&page=36&sm=
12, 2022.01.09 15:54,헤럴드경제,올해도 역시 삼성·LG전자…CES 각종 어워드 휩쓸었다,https://finance.naver.com/item/news_read.naver?article_id=0001935044&office_id=016&code=005930&page=36&sm=
13, 2022.01.09 14:15,파이낸셜뉴스,삼성전자-LG전자 'CES2022' 혁신상 등 휩쓸어,https://finance.naver.com/item/news_read.naver?article_id=0004768934&office_id=014&code=005930&page=36&sm=
14, 2022.01.09 06:02,한경비즈니스,"삼성·LG, CES 2022에서 ‘TV 대격돌’",https://finance.naver.com/item/news_read.naver?article_id=0000059599&office_id=050&code=005930&page=36&sm=
15, 2022.01.09 18:11,한국경제,"이기수 삼성전자 부사장 ""IT업계 가전침공…미래기술 위해 외부와도 협력...",https://finance.naver.com/item/news_read.naver?article_id=0004650811&office_id=015&code=005930&page=36&sm=
16, 2022.01.09 17:57,서울경제,"ASML “EUV 모듈 생산 차질”···삼성·SK하이닉스, 첨단공정 늦...",https://finance.naver.com/item/news_read.naver?article_id=0004005903&office_id=011&code=005930&page=36&sm=
17, 2022.01.09 17:18,이데일리,"""반도체 공정서 온실가스 저감"" ESG(애쓰지) 시즌2 시작한 삼성",https://finance.naver.com/item/news_read.naver?article_id=0005123304&office_id=018&code=005930&page=36&sm=
18, 2022.01.09 17:18,이데일리,"'원더풀 코리아'…삼성·LG, ‘CES 2022’ 혁신 휩쓸었다(종합)",https://finance.naver.com/item/news_read.naver?article_id=0005123305&office_id=018&code=005930&page=36&sm=
19, 2022.01.09 16:39,파이낸셜뉴스,삼성 Z폴드3 닮은 중국 폴더블폰 하나 더…아너 매직V 10일 출격[영...,https://finance.naver.com/item/news_read.naver?article_id=0004768969&office_id=014&code=005930&page=36&sm=
20, 2022.01.09 16:16,머니투데이,車 두고온 현대차·車 가져온 삼성·소니···CES서 확인한 산업재편,https://finance.naver.com/item/news_read.naver?article_id=0004693825&office_id=008&code=005930&page=36&sm=
21, 2022.01.09 15:38,아시아경제,"외국인, 4주 연속 '사자'…삼전 7주 연속 가장 많이 담아",https://finance.naver.com/item/news_read.naver?article_id=0005027847&office_id=277&code=005930&page=36&sm=
