,날짜,언론사,기사제목,링크
0, 2022.01.13 09:34,머니투데이,"'뇌 모방 반도체' 마지막 퍼즐, 삼성이 맞췄다…M램 기술 첫 구현",https://finance.naver.com/item/news_read.naver?article_id=0004695638&office_id=008&code=005930&page=23&sm=
1, 2022.01.13 09:31,헤럴드경제,“피튀기는 AI 반도체 선점 전쟁”…삼성이 세계 최초 구현한 ‘이것’ ...,https://finance.naver.com/item/news_read.naver?article_id=0001936961&office_id=016&code=005930&page=23&sm=
2, 2022.01.13 08:28,아시아경제,"삼성 연구진, 두뇌 닮은 최첨단 칩 기술 세계 최초 구현…네이처 게재",https://finance.naver.com/item/news_read.naver?article_id=0005029808&office_id=277&code=005930&page=23&sm=
3, 2022.01.13 07:44,서울경제,"삼성전자, 또 일냈다···인간 뇌 닮은 '인-메모리 컴퓨팅' 세계 첫...",https://finance.naver.com/item/news_read.naver?article_id=0004007466&office_id=011&code=005930&page=23&sm=
4, 2022.01.13 09:22,서울경제,"삼성 2022년형 TV 신제품, 시청 안전성·색 정확도 인정받아",https://finance.naver.com/item/news_read.naver?article_id=0004007506&office_id=011&code=005930&page=23&sm=
5, 2022.01.13 08:51,이데일리,"""삼성 TV, 눈 편하고 색상 정확""…글로벌 인증기관 우수성 인정",https://finance.naver.com/item/news_read.naver?article_id=0005125967&office_id=018&code=005930&page=23&sm=
6, 2022.01.13 09:09,매일경제,"""불가능하다고 여겼는데, 삼성이 또 해냈다""…네이처에 실린 차세대 컴퓨...",https://finance.naver.com/item/news_read.naver?article_id=0004908300&office_id=009&code=005930&page=23&sm=
7, 2022.01.13 08:54,파이낸셜뉴스,[김경민의 적시타]삼성 반도체 추가 성과급 고민,https://finance.naver.com/item/news_read.naver?article_id=0004771396&office_id=014&code=005930&page=23&sm=
8, 2022.01.13 08:43,아시아경제,"2022년형 삼성TV, 글로벌 인증기관서 우수성 인정",https://finance.naver.com/item/news_read.naver?article_id=0005029818&office_id=277&code=005930&page=23&sm=
9, 2022.01.12 22:06,이데일리,(영상)완판 기록 쓴 삼성 '더 프리스타일'..18일 '2차 대란' 온...,https://finance.naver.com/item/news_read.naver?article_id=0005125854&office_id=018&code=005930&page=23&sm=
10, 2022.01.12 21:02,한국경제,"삼성·하이닉스 '매출 신기록' 이유 있네…""韓, 반도체장비 최대 투자국...",https://finance.naver.com/item/news_read.naver?article_id=0004652238&office_id=015&code=005930&page=23&sm=
11, 2022.01.12 19:47,헤럴드경제,"“이게 150만원 실화야?” 삼성 야심작, 아이폰보다 비싸다?",https://finance.naver.com/item/news_read.naver?article_id=0001936810&office_id=016&code=005930&page=23&sm=
12, 2022.01.12 15:06,이데일리,"삼성폰, 내달 9일 첫 ‘언팩’…‘노트’ 대체할 ‘갤S22’ 출격",https://finance.naver.com/item/news_read.naver?article_id=0005125500&office_id=018&code=005930&page=23&sm=
13, 2022.01.12 17:46,파이낸셜뉴스,삼성의 첫 ‘울트라 태블릿PC’ 베일 벗는다,https://finance.naver.com/item/news_read.naver?article_id=0004771173&office_id=014&code=005930&page=23&sm=
14, 2022.01.12 16:59,파이낸셜뉴스,연달아 전파인증 마친 삼성…2월 갤탭S8 언팩 가능성↑,https://finance.naver.com/item/news_read.naver?article_id=0004771129&office_id=014&code=005930&page=23&sm=
