,날짜,언론사,기사제목,링크
0, 2022.01.17 14:54,비즈니스워치,CES발 '삼성·LG 대전'…TV로 방탄소년단 NFT 볼까?,https://finance.naver.com/item/news_read.naver?article_id=0000005922&office_id=648&code=005930&page=13&sm=
1, 2022.01.17 14:20,아시아경제,"삼성-고려대, 국내 첫 차세대통신 계약학과 설립…'6G' 인재 육성 나...",https://finance.naver.com/item/news_read.naver?article_id=0005031720&office_id=277&code=005930&page=13&sm=
2, 2022.01.17 14:01,헤럴드경제,"삼성전자, 고려대와 손잡고 ‘6G 시대 통신 인재’ 키운다",https://finance.naver.com/item/news_read.naver?article_id=0001938639&office_id=016&code=005930&page=13&sm=
3, 2022.01.17 14:13,머니투데이,"""삼성전자 100% 입사 보장""…매년 30명씩 뽑는 고려대 전공학과는?",https://finance.naver.com/item/news_read.naver?article_id=0004697118&office_id=008&code=005930&page=13&sm=
4, 2022.01.17 14:02,한국경제,삼성 입사 보장에 등록금 전액 지원…고려대 통신학과 생긴다,https://finance.naver.com/item/news_read.naver?article_id=0004653712&office_id=015&code=005930&page=13&sm=
5, 2022.01.17 14:02,조세일보,"삼성전자, 국내 대학 통한 차세대 통신기술 인재 육성",https://finance.naver.com/item/news_read.naver?article_id=0002264869&office_id=123&code=005930&page=13&sm=
6, 2022.01.17 14:01,서울경제,"""삼성전자 100% 입사보장""···고려대, 매년 30명씩 뽑는다는데",https://finance.naver.com/item/news_read.naver?article_id=0004008913&office_id=011&code=005930&page=13&sm=
7, 2022.01.17 13:36,매일경제,"""반도체 업황 좋아진다는데""…기관은 삼전·SK하닉 팔았다",https://finance.naver.com/item/news_read.naver?article_id=0004909809&office_id=009&code=005930&page=13&sm=
8, 2022.01.17 11:35,아시아경제,"삼성전자·SK하이닉스, 목표주가 올랐지만 주가 지지부진 왜?",https://finance.naver.com/item/news_read.naver?article_id=0005031608&office_id=277&code=005930&page=13&sm=
9, 2022.01.17 11:13,매일경제,"삼성·LG, '주력+마이크로LED'로 프리미엄TV 시장 공략한다",https://finance.naver.com/item/news_read.naver?article_id=0004909746&office_id=009&code=005930&page=13&sm=
10, 2022.01.17 11:10,헤럴드경제,삼성 美테일러 공장 착공 첫단추 뀄다,https://finance.naver.com/item/news_read.naver?article_id=0001938512&office_id=016&code=005930&page=13&sm=
11, 2022.01.17 09:38,헤럴드경제,“착공 위한 첫단추”…삼성 테일러市 반도체 공장 부지 조례 통과,https://finance.naver.com/item/news_read.naver?article_id=0001938337&office_id=016&code=005930&page=13&sm=
12, 2022.01.17 11:10,헤럴드경제,“삼성 맹추격에 긴장?” 대만 반도체 ‘52조’ 총공세,https://finance.naver.com/item/news_read.naver?article_id=0001938508&office_id=016&code=005930&page=13&sm=
