조향각,엑셀,브레이크
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
-0.007171630859375,-1.0,0.999969482421875
