,날짜,언론사,기사제목,링크
0, 2021.12.24 09:19,한국경제,"코스피, 산타 랠리 기대감에 상승세…삼성전자 8만원대 '터치'",https://finance.naver.com/item/news_read.naver?article_id=0004644401&office_id=015&code=005930&page=99&sm=
1, 2021.12.24 09:18,이데일리,반도체 대형株 1%대↑…삼성 '8만전자'·하이닉스 13만원 안착,https://finance.naver.com/item/news_read.naver?article_id=0005113106&office_id=018&code=005930&page=99&sm=
2, 2021.12.24 09:16,한국경제,"""산타 왔나"" 장중 삼성전자 8만원·SK하이닉스 13만원 돌파",https://finance.naver.com/item/news_read.naver?article_id=0004644400&office_id=015&code=005930&page=99&sm=
3, 2021.12.24 09:13,머니투데이,삼성전자 주도 8k협회에 아마존 합류,https://finance.naver.com/item/news_read.naver?article_id=0004687601&office_id=008&code=005930&page=99&sm=
4, 2021.12.24 09:10,헤럴드경제,"아마존 삼성주도 8K협회 합류, 글로벌 33개사 결집",https://finance.naver.com/item/news_read.naver?article_id=0001928765&office_id=016&code=005930&page=99&sm=
5, 2021.12.24 08:02,이데일리,"삼성전자 참여하는 8K 협회, 아마존도 합류…""생태계 확장""",https://finance.naver.com/item/news_read.naver?article_id=0005113021&office_id=018&code=005930&page=99&sm=
6, 2021.12.24 07:53,서울경제,삼성전자 주도 ‘8K 협회’에 아마존 합류···생태계 확장 속도,https://finance.naver.com/item/news_read.naver?article_id=0004000442&office_id=011&code=005930&page=99&sm=
7, 2021.12.24 09:13,머니투데이,"삼성전자, '8만전자' 이틀 연속 '터치'…오늘은 안착 성공?",https://finance.naver.com/item/news_read.naver?article_id=0004687602&office_id=008&code=005930&page=99&sm=
8, 2021.12.24 09:12,한국경제,"삼성전자, 반도체 업황 개선 기대감에 장초반 '8만전자' 안착",https://finance.naver.com/item/news_read.naver?article_id=0004644397&office_id=015&code=005930&page=99&sm=
9, 2021.12.24 08:39,한국경제,삼성전자 주도 '꿈의 화질' 8K 협회에 아마존도 전격 합류,https://finance.naver.com/item/news_read.naver?article_id=0004644375&office_id=015&code=005930&page=99&sm=
10, 2021.12.24 07:15,아시아경제,"삼성전자 참여 글로벌협의체 8K 협회, 아마존 합류…8K 생태계 확장...",https://finance.naver.com/item/news_read.naver?article_id=0005020371&office_id=277&code=005930&page=99&sm=
11, 2021.12.24 08:36,한국경제,"삼성 준법위원장에 이찬희 전 변협 회장…""독립성 지킬 것""",https://finance.naver.com/item/news_read.naver?article_id=0004644374&office_id=015&code=005930&page=99&sm=
12, 2021.12.24 07:17,이코노미스트,삼성 준법위 2기 위원장에 이찬희 전 대한변호사협회 회장,https://finance.naver.com/item/news_read.naver?article_id=0000020404&office_id=243&code=005930&page=99&sm=
13, 2021.12.24 08:01,아시아경제,“벌써 다 보여줬다” 새해 첫 삼성폰 '갤럭시S21 FE'… 사진 이어...,https://finance.naver.com/item/news_read.naver?article_id=0005020391&office_id=277&code=005930&page=99&sm=
14, 2021.12.24 05:16,이데일리,삼성 ‘8만전자’ 성큼·하이닉스 메모리 양날개…코스피 3100 가나,https://finance.naver.com/item/news_read.naver?article_id=0005112971&office_id=018&code=005930&page=99&sm=
