Date,High,Low,Open,Close,Volume,Adj Close,Price
2021-04-19,3214.449951171875,3193.39990234375,3201.110107421875,3198.840087890625,1060600,3198.840087890625,1
2021-04-20,3220.820068359375,3195.9599609375,3198.31005859375,3220.699951171875,1296200,3220.699951171875,0
2021-04-21,3214.239990234375,3165.489990234375,3214.239990234375,3171.659912109375,1767100,3171.659912109375,1
2021-04-22,3196.969970703125,3174.52001953125,3174.52001953125,3177.52001953125,1752700,3177.52001953125,1
2021-04-23,3185.969970703125,3146.5400390625,3173.469970703125,3181.080078125,1829400,3181.080078125,1
2021-04-26,3217.530029296875,3191.340087890625,3191.340087890625,3217.530029296875,1298300,3217.530029296875,0
2021-04-27,3223.050048828125,3203.25,3218.300048828125,3215.419921875,1534200,3215.419921875,0
2021-04-28,3219.68994140625,3176.550048828125,3217.2099609375,3181.469970703125,1412600,3181.469970703125,0
2021-04-29,3200.409912109375,3161.06005859375,3184.75,3174.070068359375,1222400,3174.070068359375,0
2021-04-30,3179.429931640625,3143.3798828125,3176.429931640625,3147.860107421875,1358200,3147.860107421875,0
2021-05-03,3174.260009765625,3120.699951171875,3149.050048828125,3127.199951171875,1040300,3127.199951171875,1
2021-05-04,3147.3798828125,3109.780029296875,3131.389892578125,3147.3701171875,1282900,3147.3701171875,1
2021-05-06,3174.159912109375,3133.639892578125,3147.719970703125,3160.429931640625,1238600,3160.429931640625,1
2021-05-07,3205.110107421875,3179.6298828125,3179.6298828125,3197.199951171875,988900,3197.199951171875,1
2021-05-10,3255.89990234375,3201.4599609375,3201.4599609375,3249.300048828125,1010200,3249.300048828125,0
2021-05-11,3239.919921875,3192.25,3239.919921875,3209.429931640625,1095700,3209.429931640625,0
2021-05-12,3212.830078125,3138.0400390625,3209.360107421875,3161.659912109375,1423200,3161.659912109375,0
2021-05-13,3161.929931640625,3103.8798828125,3146.969970703125,3122.110107421875,1094900,3122.110107421875,1
2021-05-14,3162.31005859375,3131.35009765625,3131.35009765625,3153.320068359375,835600,3153.320068359375,0
2021-05-17,3173.010009765625,3121.320068359375,3163.2099609375,3134.52001953125,770700,3134.52001953125,1
2021-05-18,3176.39990234375,3135.3798828125,3135.3798828125,3173.050048828125,785400,3173.050048828125,0
2021-05-20,3174.530029296875,3140.47998046875,3174.530029296875,3162.280029296875,773600,3162.280029296875,0
2021-05-21,3198.010009765625,3149.4599609375,3171.909912109375,3156.419921875,796800,3156.419921875,0
2021-05-24,3163.27001953125,3137.81005859375,3155.909912109375,3144.300048828125,587500,3144.300048828125,1
2021-05-25,3173.10009765625,3148.300048828125,3152.929931640625,3171.320068359375,612700,3171.320068359375,0
2021-05-26,3183.969970703125,3160.300048828125,3171.909912109375,3168.429931640625,1269000,3168.429931640625,0
2021-05-27,3173.860107421875,3142.3701171875,3170.840087890625,3165.510009765625,1081100,3165.510009765625,1
2021-05-28,3198.659912109375,3171.85009765625,3172.090087890625,3188.72998046875,966000,3188.72998046875,1
2021-05-31,3204.2900390625,3179.8701171875,3192.06005859375,3203.919921875,1123100,3203.919921875,1
2021-06-01,3233.169921875,3199.179931640625,3207.1201171875,3221.8701171875,1471800,3221.8701171875,1
2021-06-02,3241.070068359375,3216.10009765625,3224.39990234375,3224.22998046875,1495200,3224.22998046875,1
2021-06-03,3258.5,3224.9599609375,3224.9599609375,3247.429931640625,1584000,3247.429931640625,0
2021-06-04,3246.18994140625,3218.669921875,3246.169921875,3240.080078125,1391800,3240.080078125,1
2021-06-07,3264.409912109375,3233.39990234375,3244.590087890625,3252.1201171875,1731900,3252.1201171875,0
2021-06-08,3264.669921875,3242.56005859375,3251.830078125,3247.830078125,1950600,3247.830078125,0
2021-06-09,3246.489990234375,3216.179931640625,3245.080078125,3216.179931640625,1964500,3216.179931640625,1
2021-06-10,3235.389892578125,3210.31005859375,3216.93994140625,3224.639892578125,1896200,3224.639892578125,1
2021-06-11,3251.580078125,3226.97998046875,3226.97998046875,3249.320068359375,1643800,3249.320068359375,1
2021-06-14,3254.489990234375,3238.510009765625,3249.60009765625,3252.1298828125,1663900,3252.1298828125,1
2021-06-15,3262.800048828125,3247.89990234375,3253.169921875,3258.6298828125,1733900,3258.6298828125,1
2021-06-16,3281.9599609375,3256.679931640625,3259.06005859375,3278.679931640625,2345200,3278.679931640625,0
2021-06-17,3276.199951171875,3251.320068359375,3276.199951171875,3264.9599609375,1848200,3264.9599609375,1
2021-06-18,3275.760009765625,3262.580078125,3265.679931640625,3267.929931640625,1626400,3267.929931640625,0
2021-06-21,3264.179931640625,3225.56005859375,3264.179931640625,3240.7900390625,1508100,3240.7900390625,1
2021-06-22,3267.6298828125,3245.7900390625,3245.7900390625,3263.8798828125,1666300,3263.8798828125,1
2021-06-23,3281.8798828125,3263.070068359375,3265.72998046875,3276.18994140625,1068300,3276.18994140625,1
2021-06-24,3292.27001953125,3277.85009765625,3281.469970703125,3286.10009765625,1300300,3286.10009765625,1
2021-06-25,3316.080078125,3289.179931640625,3289.179931640625,3302.840087890625,1197600,3302.840087890625,0
2021-06-28,3311.68994140625,3291.300048828125,3305.4599609375,3301.889892578125,1427400,3301.889892578125,0
2021-06-29,3305.419921875,3276.6298828125,3305.260009765625,3286.679931640625,1211800,3286.679931640625,1
2021-06-30,3305.72998046875,3288.6298828125,3288.6298828125,3296.679931640625,1608900,3296.679931640625,0
2021-07-01,3300.1201171875,3278.10009765625,3297.919921875,3282.06005859375,1157700,3282.06005859375,0
2021-07-02,3295.679931640625,3278.18994140625,3282.81005859375,3281.780029296875,1019400,3281.780029296875,1
2021-07-05,3298.929931640625,3285.2900390625,3285.2900390625,3293.2099609375,849700,3293.2099609375,1
2021-07-06,3313.510009765625,3295.43994140625,3295.43994140625,3305.2099609375,1028800,3305.2099609375,0
2021-07-07,3303.590087890625,3277.659912109375,3303.590087890625,3285.340087890625,1146800,3285.340087890625,0
2021-07-08,3295.7099609375,3252.409912109375,3287.679931640625,3252.679931640625,1515200,3252.679931640625,0
2021-07-09,3245.52001953125,3188.800048828125,3245.52001953125,3217.949951171875,1307500,3217.949951171875,1
2021-07-12,3251.449951171875,3227.510009765625,3227.510009765625,3246.469970703125,1134600,3246.469970703125,1
2021-07-13,3273.89990234375,3253.239990234375,3253.239990234375,3271.3798828125,1149500,3271.3798828125,0
2021-07-14,3270.090087890625,3250.449951171875,3270.090087890625,3264.81005859375,908300,3264.81005859375,1
2021-07-15,3286.580078125,3263.090087890625,3269.330078125,3286.219970703125,1171900,3286.219970703125,0
2021-07-16,3282.889892578125,3259.320068359375,3282.889892578125,3276.909912109375,1066100,3276.909912109375,0
2021-07-19,3258.8701171875,3236.389892578125,3258.8701171875,3244.0400390625,1095100,3244.0400390625,0
2021-07-20,3234.800048828125,3214.419921875,3223.239990234375,3232.699951171875,979300,3232.699951171875,0
2021-07-21,3252.25,3215.909912109375,3251.1298828125,3215.909912109375,990300,3215.909912109375,1
2021-07-22,3253.75,3235.169921875,3235.169921875,3250.2099609375,713000,3250.2099609375,1
2021-07-23,3264.010009765625,3246.090087890625,3253.43994140625,3254.419921875,804600,3254.419921875,0
2021-07-26,3265.989990234375,3224.949951171875,3265.989990234375,3224.949951171875,826100,3224.949951171875,1
2021-07-27,3252.85009765625,3230.75,3244.429931640625,3232.530029296875,991600,3232.530029296875,1
2021-07-28,3243.2099609375,3210.89990234375,3226.06005859375,3236.860107421875,868200,3236.860107421875,1
2021-07-29,3252.260009765625,3232.5,3248.489990234375,3242.64990234375,694500,3242.64990234375,0
2021-07-30,3234.659912109375,3202.320068359375,3234.3701171875,3202.320068359375,687500,3202.320068359375,1
2021-08-02,3223.0400390625,3194.0,3218.419921875,3223.0400390625,560800,3223.0400390625,1
2021-08-03,3237.139892578125,3213.199951171875,3221.570068359375,3237.139892578125,653200,3237.139892578125,1
2021-08-04,3283.139892578125,3237.550048828125,3246.64990234375,3280.3798828125,632000,3280.3798828125,0
2021-08-05,3296.169921875,3273.330078125,3283.25,3276.1298828125,680000,3276.1298828125,0
2021-08-06,3288.169921875,3261.929931640625,3277.06005859375,3270.360107421875,939900,3270.360107421875,0
2021-08-09,3275.14990234375,3251.739990234375,3258.10009765625,3260.419921875,706500,3260.419921875,0
2021-08-10,3272.43994140625,3232.4599609375,3272.43994140625,3243.18994140625,729000,3243.18994140625,0
2021-08-11,3250.2099609375,3217.64990234375,3235.360107421875,3220.6201171875,616700,3220.6201171875,0
2021-08-12,3229.590087890625,3202.110107421875,3213.580078125,3208.3798828125,642600,3208.3798828125,0
2021-08-13,3209.719970703125,3146.760009765625,3205.75,3171.2900390625,695600,3171.2900390625,0
2021-08-17,3179.489990234375,3134.47998046875,3169.739990234375,3143.090087890625,690800,3143.090087890625,1
2021-08-18,3175.8798828125,3124.56005859375,3141.97998046875,3158.929931640625,622800,3158.929931640625,0
2021-08-19,3158.0,3097.830078125,3140.010009765625,3097.830078125,655600,3097.830078125,0
2021-08-20,3122.090087890625,3049.030029296875,3111.10009765625,3060.510009765625,672100,3060.510009765625,1
2021-08-23,3111.81005859375,3064.64990234375,3086.81005859375,3090.2099609375,570400,3090.2099609375,1
2021-08-24,3142.580078125,3115.22998046875,3119.699951171875,3138.300048828125,586500,3138.300048828125,1
2021-08-25,3161.0,3124.25,3148.1298828125,3146.81005859375,600400,3146.81005859375,0
2021-08-26,3159.3701171875,3121.0400390625,3151.300048828125,3128.530029296875,727700,3128.530029296875,1
2021-08-27,3143.010009765625,3106.969970703125,3116.2900390625,3133.89990234375,520700,3133.89990234375,1
2021-08-30,3164.8701171875,3132.77001953125,3160.8701171875,3144.18994140625,602900,3144.18994140625,1
2021-08-31,3199.889892578125,3130.300048828125,3144.489990234375,3199.27001953125,660500,3199.27001953125,1
2021-09-01,3215.1298828125,3185.800048828125,3195.669921875,3207.02001953125,746700,3207.02001953125,0
2021-09-02,3204.010009765625,3171.780029296875,3198.030029296875,3175.85009765625,753900,3175.85009765625,1
2021-09-03,3203.080078125,3181.639892578125,3189.7099609375,3201.06005859375,638300,3201.06005859375,1
2021-09-06,3206.25,3186.7900390625,3196.300048828125,3203.330078125,726200,3203.330078125,0
2021-09-07,3201.760009765625,3176.81005859375,3200.070068359375,3187.419921875,758700,3187.419921875,0
2021-09-08,3187.550048828125,3157.070068359375,3178.739990234375,3162.989990234375,858500,3162.989990234375,0
2021-09-09,3158.60009765625,3111.489990234375,3146.639892578125,3114.699951171875,927400,3114.699951171875,1
2021-09-10,3131.5400390625,3103.3798828125,3121.090087890625,3125.760009765625,723100,3125.760009765625,1
2021-09-13,3139.1298828125,3109.010009765625,3117.35009765625,3127.860107421875,731200,3127.860107421875,1
2021-09-14,3164.31005859375,3137.320068359375,3137.320068359375,3148.830078125,712400,3148.830078125,1
2021-09-15,3164.010009765625,3138.800048828125,3147.2099609375,3153.39990234375,615200,3153.39990234375,0
2021-09-16,3167.679931640625,3126.64990234375,3165.3798828125,3130.090087890625,612000,3130.090087890625,1
2021-09-17,3142.1298828125,3112.510009765625,3127.75,3140.510009765625,587500,3140.510009765625,0
2021-09-23,3131.6298828125,3107.97998046875,3123.639892578125,3127.580078125,623000,3127.580078125,0
2021-09-24,3146.860107421875,3119.39990234375,3140.72998046875,3125.239990234375,752800,3125.239990234375,1
2021-09-27,3146.35009765625,3119.260009765625,3121.699951171875,3133.639892578125,882600,3133.639892578125,0
2021-09-28,3134.4599609375,3095.719970703125,3133.39990234375,3097.919921875,894100,3097.919921875,0
2021-09-29,3069.0400390625,3030.60009765625,3055.5,3060.27001953125,820700,3060.27001953125,1
2021-09-30,3079.429931640625,3046.429931640625,3054.8701171875,3068.820068359375,885400,3068.820068359375,0
2021-10-01,3062.60009765625,3015.010009765625,3056.2099609375,3019.179931640625,854800,3019.179931640625,0
2021-10-05,2998.169921875,2940.590087890625,2998.169921875,2962.169921875,839400,2962.169921875,0
2021-10-06,2993.469970703125,2908.300048828125,2986.06005859375,2908.31005859375,900500,2908.31005859375,1
2021-10-07,2961.530029296875,2927.60009765625,2936.8701171875,2959.4599609375,594600,2959.4599609375,0
2021-10-08,2978.080078125,2949.010009765625,2977.820068359375,2956.300048828125,668200,2956.300048828125,0
2021-10-12,2950.93994140625,2901.510009765625,2950.219970703125,2916.3798828125,659600,2916.3798828125,1
2021-10-13,2953.330078125,2909.469970703125,2913.340087890625,2944.409912109375,751600,2944.409912109375,1
2021-10-14,2988.969970703125,2962.330078125,2968.8701171875,2988.639892578125,616600,2988.639892578125,1
2021-10-15,3021.89990234375,2999.330078125,3012.6201171875,3015.06005859375,857300,3015.06005859375,0
2021-10-18,3021.169921875,2990.43994140625,3017.47998046875,3006.679931640625,926000,3006.679931640625,1
2021-10-19,3034.530029296875,3014.18994140625,3022.22998046875,3029.0400390625,845400,3029.0400390625,0
2021-10-20,3047.239990234375,3012.969970703125,3043.1298828125,3013.1298828125,679900,3013.1298828125,0
2021-10-21,3025.8798828125,3002.739990234375,3012.280029296875,3007.330078125,887000,3007.330078125,0
2021-10-22,3018.699951171875,2996.260009765625,3005.360107421875,3006.159912109375,695000,3006.159912109375,1
2021-10-25,3025.27001953125,2983.2900390625,3001.10009765625,3020.5400390625,791500,3020.5400390625,1
2021-10-26,3051.64990234375,3030.530029296875,3039.820068359375,3049.080078125,564100,3049.080078125,0
2021-10-27,3049.02001953125,3019.0,3045.830078125,3025.489990234375,607500,3025.489990234375,0
2021-10-28,3034.419921875,3009.550048828125,3023.169921875,3009.550048828125,616900,3009.550048828125,0
2021-10-29,3030.169921875,2965.39990234375,3025.669921875,2970.679931640625,545300,2970.679931640625,1
2021-11-01,2991.81005859375,2976.8701171875,2984.179931640625,2978.93994140625,475000,2978.93994140625,1
2021-11-02,3034.300048828125,2995.580078125,2995.580078125,3013.489990234375,525400,3013.489990234375,0
2021-11-03,3020.8701171875,2969.010009765625,3020.360107421875,2975.7099609375,658300,2975.7099609375,1
2021-11-04,3011.56005859375,2978.070068359375,3000.919921875,2983.219970703125,771700,2983.219970703125,0
2021-11-05,3003.530029296875,2953.9599609375,3003.530029296875,2969.27001953125,687400,2969.27001953125,0
2021-11-08,2968.179931640625,2930.89990234375,2965.360107421875,2960.199951171875,559600,2960.199951171875,1
2021-11-09,2987.280029296875,2949.169921875,2958.14990234375,2962.4599609375,707800,2962.4599609375,0
2021-11-10,2958.610107421875,2924.360107421875,2947.4599609375,2930.169921875,567300,2930.169921875,0
2021-11-11,2925.18994140625,2903.719970703125,2911.409912109375,2924.919921875,571900,2924.919921875,1
2021-11-12,2973.840087890625,2938.27001953125,2945.949951171875,2968.800048828125,665000,2968.800048828125,1
2021-11-15,3003.7099609375,2979.9599609375,2989.679931640625,2999.52001953125,638900,2999.52001953125,0
2021-11-16,3011.8798828125,2985.340087890625,2995.679931640625,2997.2099609375,579000,2997.2099609375,0
2021-11-17,3004.669921875,2957.699951171875,3004.02001953125,2962.419921875,540700,2962.419921875,0
2021-11-18,2964.47998046875,2937.530029296875,2959.260009765625,2947.3798828125,541100,2947.3798828125,1
2021-11-19,2974.639892578125,2948.070068359375,2951.06005859375,2971.02001953125,656300,2971.02001953125,1
2021-11-22,3018.010009765625,2980.72998046875,2983.3798828125,3013.25,531000,3013.25,0
2021-11-23,3016.360107421875,2992.139892578125,3013.159912109375,2997.330078125,524200,2997.330078125,0
2021-11-24,3017.89990234375,2981.02001953125,3006.340087890625,2994.2900390625,556600,2994.2900390625,0
2021-11-25,2996.739990234375,2973.239990234375,2996.739990234375,2980.27001953125,595400,2980.27001953125,0
2021-11-26,2985.77001953125,2930.31005859375,2973.0400390625,2936.43994140625,594700,2936.43994140625,0
2021-11-29,2930.219970703125,2890.780029296875,2906.14990234375,2909.320068359375,841700,2909.320068359375,0
2021-11-30,2942.929931640625,2822.72998046875,2932.7099609375,2839.010009765625,982400,2839.010009765625,1
2021-12-01,2905.739990234375,2837.030029296875,2860.1201171875,2899.719970703125,563100,2899.719970703125,1
2021-12-02,2945.27001953125,2874.639892578125,2874.639892578125,2945.27001953125,533700,2945.27001953125,1
2021-12-03,2975.43994140625,2927.550048828125,2935.929931640625,2968.330078125,486100,2968.330078125,1
2021-12-06,2983.5,2932.489990234375,2954.820068359375,2973.25,479400,2973.25,1
2021-12-07,2992.31005859375,2960.89990234375,2973.840087890625,2991.719970703125,540900,2991.719970703125,1
2021-12-08,3036.1298828125,2995.340087890625,3017.929931640625,3001.800048828125,487800,3001.800048828125,1
2021-12-09,3029.570068359375,3001.550048828125,3007.0,3029.570068359375,513000,3029.570068359375,0
2021-12-10,3017.639892578125,2998.2900390625,3008.699951171875,3010.22998046875,451200,3010.22998046875,0
2021-12-13,3043.830078125,3000.510009765625,3019.669921875,3001.659912109375,375400,3001.659912109375,0
2021-12-14,3001.699951171875,2976.159912109375,2983.949951171875,2987.949951171875,581200,2987.949951171875,1
2021-12-15,2992.300048828125,2973.0,2979.830078125,2989.389892578125,432500,2989.389892578125,1
2021-12-16,3018.199951171875,2989.6298828125,3013.260009765625,3006.409912109375,402400,3006.409912109375,1
2021-12-17,3017.72998046875,2984.18994140625,2985.199951171875,3017.72998046875,451400,3017.72998046875,0
2021-12-20,3001.330078125,2962.070068359375,3001.330078125,2963.0,377100,2963.0,1
2021-12-21,2984.56005859375,2955.89990234375,2981.669921875,2975.030029296875,410500,2975.030029296875,1
2021-12-22,3000.7900390625,2976.64990234375,2993.5,2984.47998046875,461400,2984.47998046875,1
2021-12-23,3000.699951171875,2980.909912109375,2998.02001953125,2998.169921875,483300,2998.169921875,1
2021-12-24,3025.77001953125,3009.47998046875,3009.47998046875,3012.429931640625,537500,3012.429931640625,0
2021-12-27,3017.31005859375,2999.300048828125,3013.93994140625,2999.550048828125,475000,2999.550048828125,1
2021-12-28,3020.2900390625,2991.550048828125,3006.77001953125,3020.239990234375,607000,3020.239990234375,0
2021-12-29,3007.719970703125,2988.669921875,3002.89990234375,2993.2900390625,545800,2993.2900390625,0
2021-12-30,3005.360107421875,2975.739990234375,2999.75,2977.64990234375,460600,2977.64990234375,0
