,날짜,언론사,기사제목,링크
0, 2021.12.30 11:49,헤럴드경제,"삼성전자, 美시장 ‘비스포크’ 라인업 확대",https://finance.naver.com/item/news_read.naver?article_id=0001931239&office_id=016&code=005930&page=78&sm=
1, 2021.12.30 11:39,서울경제,"삼성 비스포크, 美 시장 본격 공략···“신기능 제품으로 패러다임 변...",https://finance.naver.com/item/news_read.naver?article_id=0004002490&office_id=011&code=005930&page=78&sm=
2, 2021.12.30 10:28,머니투데이,냉장고에 성조기 붙였더니 생긴 일…美 친 삼성의 아이디어,https://finance.naver.com/item/news_read.naver?article_id=0004689859&office_id=008&code=005930&page=78&sm=
3, 2021.12.30 10:01,파이낸셜뉴스,"삼성전자, 美 비스포크 라인업 확대 ""북미 가전 패러다임 새 기준""",https://finance.naver.com/item/news_read.naver?article_id=0004764163&office_id=014&code=005930&page=78&sm=
4, 2021.12.30 08:37,헤럴드경제,"“美 소비자 마음 훔치러 간다”…삼성전자, ‘비스포크’ 라인업 본격 ...",https://finance.naver.com/item/news_read.naver?article_id=0001930972&office_id=016&code=005930&page=78&sm=
5, 2021.12.30 11:40,이코노미스트,삼성 폴더블 대중화 통했다…지난해보다 4배 더 팔려,https://finance.naver.com/item/news_read.naver?article_id=0000020685&office_id=243&code=005930&page=78&sm=
6, 2021.12.30 11:00,아시아경제,"폴더블폰 대중화 이끈 삼성 ""갤럭시Z 판매량 전년 4배 ↑""",https://finance.naver.com/item/news_read.naver?article_id=0005023254&office_id=277&code=005930&page=78&sm=
7, 2021.12.30 10:08,서울경제,"""또또 베꼈네""···中 '삼성 타도' 폴더블폰 무더기 출시",https://finance.naver.com/item/news_read.naver?article_id=0004002416&office_id=011&code=005930&page=78&sm=
8, 2021.12.30 11:33,매일경제,"""갤Z플립 겁나게 팔렸네""…삼성 폴더블폰, 올해 판매량 1000만대 유...",https://finance.naver.com/item/news_read.naver?article_id=0004901524&office_id=009&code=005930&page=78&sm=
9, 2021.12.30 11:09,파이낸셜뉴스,"""올해 Z플립은 #성공적""…삼성의 Z시리즈 판매율 전년比 4배↑",https://finance.naver.com/item/news_read.naver?article_id=0004764241&office_id=014&code=005930&page=78&sm=
10, 2021.12.30 11:01,이데일리,"삼성 폴더블폰 ‘갤럭시Z’, 올해 판매량 4배 늘었다",https://finance.naver.com/item/news_read.naver?article_id=0005116776&office_id=018&code=005930&page=78&sm=
11, 2021.12.30 10:50,아시아경제,"삼성-LG, 美 프리미엄 가전시장서 '차별화' 맞불",https://finance.naver.com/item/news_read.naver?article_id=0005023237&office_id=277&code=005930&page=78&sm=
12, 2021.12.30 10:00,한국경제,"삼성 비스포크 가전, 미국 시장 '본격 공략'…라인업 확대",https://finance.naver.com/item/news_read.naver?article_id=0004646743&office_id=015&code=005930&page=78&sm=
13, 2021.12.30 08:56,이데일리,"삼성전자, 美서 '비스포크' 라인업 확대…세계 최대 가전시장 공략",https://finance.naver.com/item/news_read.naver?article_id=0005116582&office_id=018&code=005930&page=78&sm=
14, 2021.12.30 09:59,한국경제,"'반도체 대장株' 삼성전자·SK하이닉스, 공급과잉 해소 기대감에 강세",https://finance.naver.com/item/news_read.naver?article_id=0004646741&office_id=015&code=005930&page=78&sm=
15, 2021.12.30 09:19,이데일리,"[특징주]반도체 대형株 강세…""삼성전자 中낸드 감산 호재""",https://finance.naver.com/item/news_read.naver?article_id=0005116631&office_id=018&code=005930&page=78&sm=
16, 2021.12.30 09:01,이데일리,삼성 中반도체 감산에 '7만전자'…낸드 경쟁사 주가는 '쑥',https://finance.naver.com/item/news_read.naver?article_id=0005116589&office_id=018&code=005930&page=78&sm=
17, 2021.12.30 09:56,서울경제,탄탄한 임대수요 갖춘 삼성디지털시티 최근접 지식산업센터 ‘영통 아이파크...,https://finance.naver.com/item/news_read.naver?article_id=0004002405&office_id=011&code=005930&page=78&sm=
18, 2021.12.30 09:34,아시아경제,"[특징주]SK하이닉스, 인텔 인수·삼성 시안 감산 '겹호재'로 강세",https://finance.naver.com/item/news_read.naver?article_id=0005023134&office_id=277&code=005930&page=78&sm=
19, 2021.12.30 09:31,조선비즈,[특징주] 삼성전자 중국 반도체 감산에 SK하이닉스 2%대 강세,https://finance.naver.com/item/news_read.naver?article_id=0000783773&office_id=366&code=005930&page=78&sm=
